400,0.7070707070707071
410.0184672206833,2.727272727272727
420.03693444136655,5.151515151515151
429.73222530009235,8.080808080808081
439.4275161588181,10.404040404040403
450.0923361034164,13.838383838383837
459.14127423822714,17.373737373737374
469.15974145891045,20.3030303030303
479.1782086795937,23.737373737373737
489.196675900277,26.666666666666668
499.2151431209603,29.8989898989899
509.2336103416436,32.12121212121212
519.2520775623269,34.04040404040404
529.5937211449677,35.656565656565654
539.2890120036934,36.76767676767677
548.9843028624192,37.77777777777778
558.679593721145,37.474747474747474
569.3444136657433,38.08080808080808
579.6860572483841,38.484848484848484
589.38134810711,37.97979797979798
600.3693444136658,39.494949494949495
610.0646352723916,42.82828282828283
619.1135734072022,43.43434343434343
629.7783933518006,43.333333333333336
640.1200369344414,46.16161616161616
650.1385041551247,48.18181818181818
660.156971375808,48.78787878787879
670.1754385964912,50.90909090909091
679.8707294552171,54.04040404040404
689.8891966759003,57.474747474747474
700.2308402585411,61.01010101010101
709.9261311172669,64.04040404040404
719.9445983379501,65.45454545454545
