399.8468606431853,0.31150442477876106
410.0306278713629,0.34690265486725663
420.2143950995406,0.39469026548672564
429.86217457886676,0.42566371681415927
440.0459418070444,0.4539823008849557
450.2297090352221,0.4725663716814159
459.87748851454825,0.49380530973451325
470.06125574272585,0.5070796460176991
480.2450229709035,0.5168141592920354
489.89280245022974,0.5185840707964602
500.0765696784074,0.5274336283185841
510.260336906585,0.5327433628318584
519.9081163859112,0.54070796460177
530.0918836140888,0.547787610619469
539.739663093415,0.5504424778761062
549.9234303215926,0.5504424778761062
560.1071975497703,0.5539823008849557
569.7549770290965,0.5557522123893806
579.9387442572742,0.5513274336283186
590.1225114854517,0.5424778761061947
599.7702909647779,0.54070796460177
609.9540581929556,0.5380530973451327
620.1378254211332,0.5274336283185841
629.7856049004595,0.5185840707964602
639.9693721286371,0.5088495575221239
650.1531393568148,0.5053097345132743
659.8009188361409,0.4893805309734513
669.9846860643186,0.4725663716814159
680.1684532924962,0.4654867256637168
689.8162327718223,0.46283185840707963
700,0.4557522123893805
710.1837672281777,0.43716814159292033
719.8315467075038,0.41858407079646015
